Line  0  3  240.925049    0.027900   3   5    0.014034   51.482391
Line  0  3  240.925049    0.009320   3   3    0.014034   51.482391
Line  0  3  240.859055    0.037200   1   3    0.000000   51.482391
Line  0  3  228.986847    0.004790   5   3    0.037966   54.189625
Line  0  3  228.885757    0.004790   3   3    0.014034   54.189625
Line  0  3  228.826447    0.004790   1   3    0.000000   54.189625
Line  0  3  226.034058    0.000325   5   7    0.037966   54.897110
Line  0  3    0.000050    0.000279   3   5    0.014034    0.000000
Line  0  3    0.000050    0.000372   1   3    0.000000    0.000000
Line  0  3    0.000050    0.000056   5   5    0.037966    0.000000
Line  0  3    0.000050    0.000093   3   3    0.014034    0.000000
Line  0  3    0.000050    0.000004   5   3    0.037966    0.000000
Line  0  4  790.199036    0.099300   4   6    0.047852   15.740123
Line  0  4  790.112244    0.011000   4   4    0.047852   15.741847
Line  0  4  787.710571    0.111000   2   4    0.000000   15.741847
Line  0  4  609.828674    0.066900   4   2    0.047852   20.381462
Line  0  4  608.396851    0.067000   2   2    0.000000   20.381462
Line  0  4  555.262878    0.055800   4   2    0.047852   22.379650
Line  0  4  554.513428    0.279000   4   4    0.047852   22.409832
Line  0  4  554.075623    0.224000   2   2    0.000000   22.379650
Line  0  4  553.329346    0.112000   2   4    0.000000   22.409832
Line  0  4  279.933044    0.031400   4   2    0.047852   44.344238
Line  0  4  279.630951    0.031400   2   2    0.000000   44.344238
Line  0  4  238.579254    0.050400   4   4    0.047852   52.022278
Line  0  4  238.569748    0.454000   4   6    0.047852   52.024345
Line  0  4  238.359848    0.504000   2   4    0.000000   52.022278
Line  0  4  214.204651    0.012500   4   2    0.047852   57.936516
Line  0  4  214.151657    0.062600   4   4    0.047852   57.950851
Line  0  4  214.027756    0.050100   2   2    0.000000   57.936516
Line  0  4  213.974747    0.025100   2   4    0.000000   57.950851
Line  0  4  207.348343    0.012600   4   4    0.047852   59.850681
Line  0  4  207.238647    0.113000   4   6    0.047852   59.882362
Line  0  4  207.182648    0.126000   2   4    0.000000   59.850681
Line  0  4  206.000549    0.002260   4   2    0.047852   60.241974
Line  0  4  205.836853    0.002260   2   2    0.000000   60.241974
Line  0  4  203.043655    0.021800   4   2    0.047852   61.118557
Line  0  4  202.884750    0.021800   2   2    0.000000   61.118557
Line  0  4  196.007843    0.011500   4   4    0.047852   63.310730
Line  0  4  196.006149    0.103000   4   6    0.047852   63.311275
Line  0  4  195.859650    0.114000   2   4    0.000000   63.310730
Line  0  4  185.535049    0.005460   4   2    0.047852   66.881729
Line  0  4  185.402054    0.005460   2   2    0.000000   66.881729
Line  0  4  182.835052    0.001750   4   4    0.047852   67.868523
Line  0  4  182.826050    0.015800   4   6    0.047852   67.872116
Line  0  4  182.706055    0.017500   2   4    0.000000   67.868523
Line  0  4  182.015045    0.002600   4   2    0.047852   68.174301
Line  0  4  181.994049    0.013000   4   4    0.047852   68.182114
Line  0  4  181.887054    0.010400   2   2    0.000000   68.174301
Line  0  4  181.866043    0.005210   2   4    0.000000   68.182114
Line  0  4  181.276443    0.004910   4   4    0.047852   68.451767
Line  0  4  181.275543    0.044200   4   6    0.047852   68.452103
Line  0  4  181.149750    0.049100   2   4    0.000000   68.451767
Line  0  4  180.481049    0.006890   4   2    0.047852   68.753258
Line  0  4  180.355057    0.006890   2   2    0.000000   68.753258
Line  0  4  174.221252    0.025900   4   6    0.047852   71.221817
Line  0  4  174.221252    0.002880   4   4    0.047852   71.221817
Line  0  4  174.104248    0.028800   2   4    0.000000   71.221817
Line  0  4  173.969055    0.003440   4   2    0.047852   71.325150
Line  0  4  173.916046    0.017200   4   4    0.047852   71.346603
Line  0  4  173.852051    0.013800   2   2    0.000000   71.325150
Line  0  4  173.800049    0.006910   2   4    0.000000   71.346603
Line  0  4  171.187057    0.003610   4   4    0.047852   72.483185
